"sample1.1","sample1.2","sample1.3","sample2.1","sample2.2","sample2.3"
44,74,156,363,113,51
0,0,0,0,0,0
309,301,710,115,346,389
272,239,288,463,410,399
0,0,0,0,1,0
6,44,5,5,9,0
589,609,610,679,616,444
1,1,3,0,0,1
20,48,41,15,21,20
98,40,98,26,0,4
20,36,31,220,116,67
7,3,5,7,6,6
420,439,537,56,210,305
36,37,10,47,2,22
2,0,1,1,0,0
756,319,186,71,314,140
114,337,486,736,479,633
0,0,0,0,0,0
27,24,9,15,20,13
331,222,419,841,1344,1174
5,1,3,2,1,1
2,0,0,0,0,0
19,73,38,126,116,86
132,103,174,80,2,53
93,33,135,117,56,51
656,4834,1577,3543,120,3200
79,106,128,711,203,248
54,70,81,5681,5865,6671
0,2,0,3,1,7
56,64,26,25,92,46
3,8,4,22,9,13
12,11,18,301,357,334
768,1164,1223,1910,441,724
10,13,2,4,2,13
41,87,99,394,4079,172
0,1,1,0,0,0
128,110,54,9,30,83
0,0,0,0,0,0
18,18,11,31,14,13
0,0,0,0,0,0
68,50,34,36,30,32
6,9,4,5,11,2
118,170,154,178,145,131
1,2,1,1,2,0
0,0,0,1,0,0
23,30,27,17,23,17
10,21,11,19,43,31
44,65,62,0,1,1
0,2,1,3,3,0
65,96,38,163,529,144
11,4,16,12,16,12
37,22,12,7,13,22
215,130,217,129,148,189
25384,30029,25493,66,41,56
0,0,1,1,1,1
194,135,572,310,510,151
37,180,504,121,364,474
6,4,2,0,5,2
14,22,24,19,16,35
26,102,76,75,79,63
87,23,10,3,16,60
0,0,0,0,0,1
4,14,3,42,15,38
97,99,42,63,316,58
0,0,0,0,0,0
455,196,299,40,22,17
14,0,0,3,9,2
16,13,56,86,24,34
4,0,0,1,4,1
0,0,0,0,0,1
14,25,40,29,50,10
158,338,179,151,127,132
149,48,144,210,159,127
0,0,0,0,0,0
37,35,52,28,28,20
2,1,1,0,1,1
30,19,99,212,62,261
1623,362,708,539,531,230
60,12,46,44,79,4
1,1,0,3,0,1
19,46,53,34,10,11
1408,669,1099,1068,802,153
24,14,20,20,12,15
99,529,569,21,35,9
63,140,63,482,323,587
73,164,323,72,283,152
67,177,353,46,455,137
9,16,13,14,21,8
156,152,74,103,172,178
56,50,62,49,55,53
6,12,20,4,10,2
41,67,47,43,61,109
50,681,273,699,28,3
128,767,336,1422,300,683
0,0,0,0,0,0
181,138,280,339,330,186
1,0,2,1,3,0
9,12,7,13,20,21
0,0,0,0,0,0
0,0,0,2,0,0
158,42,693,408,203,290
18,10,14,15,16,11
0,0,0,0,0,0
3,8,0,23,23,7
1,0,0,1,0,1
55,75,22,133,12,149
259,121,92,172,186,253
0,0,0,0,0,0
161,424,598,1247,62,272
15,16,16,120,162,90
0,0,0,0,0,0
27,44,25,38,50,46
1838,2680,2742,1405,1325,1072
10,8,5,4,2,3
4,1,0,1,5,0
214,135,94,19,111,188
186,44,73,88,83,105
93,94,79,51,138,63
50,102,67,862,673,489
24,26,15,21,19,12
323,201,226,140,170,263
124,241,113,236,116,201
740,788,1096,539,888,852
1110,875,501,677,333,91
17,81,234,90,79,74
118,120,304,217,187,229
26,19,29,10,32,18
134,513,344,46,92,68
0,0,0,0,0,0
132,377,257,241,9,144
117,9,983,555,860,486
18,16,9,5,15,14
41,51,50,58,63,27
18,33,28,34,5,5
0,0,0,0,0,0
228,176,113,215,71,42
0,0,0,0,0,0
2,0,0,0,1,1
6,44,123,70,209,94
0,0,0,1,1,1
0,0,0,0,0,0
10,25,16,28,51,28
91,1344,50,16,7,4
26,63,28,45,42,39
283,65,197,293,491,73
10,12,94,31,18,90
365,559,340,365,145,228
177,176,96,65,107,32
509,440,1041,607,198,482
1,2,1,1,1,1
293,230,190,117,109,242
33,44,57,73,25,45
39,50,45,26,33,40
5,3,1,0,0,2
0,0,0,0,0,0
3,3,6,4,4,3
228,92,196,373,227,333
1,2,0,0,1,0
1113,1557,484,2243,696,724
0,0,0,5,5,1
111,109,109,109,93,94
2,9,9,4,7,6
295,150,196,393,271,33
17,19,7,52,28,3
38,34,31,30,27,31
361,67,88,180,7,208
151,233,199,81,305,230
22,80,37,9,13,5
351,393,333,233,327,307
1,8,3,4,2,5
2,9,1,2,0,0
206,213,79,113,117,31
6,10,6,14,8,10
0,1,0,0,0,0
437,622,418,376,294,92
496,1235,1292,10,0,46
0,0,3,0,0,2
11,3,31,6,14,17
7,0,21,23,99,6
332,301,266,340,345,245
512,517,739,401,480,589
0,0,0,0,1,0
788,766,896,355,492,666
2,12,8,274,295,235
17,23,26,3,16,13
412,428,636,553,239,148
37,80,19,286,306,151
1,0,2,2,4,3
354,389,259,237,568,464
46,26,81,47,10,129
397,86,226,3425,2607,565
240,685,124,360,251,645
61,94,45,60,11,8
6,11,8,4,7,5
12,34,21,38,19,59
132,48,76,152,103,71
841,311,1189,368,312,73
51,15,8,4,0,15
13,20,9,1,29,65
0,0,0,0,0,0
0,4,4,0,1,1
12939,4990,8158,110,6,40
649,82,60,45,7,204
391,10,6,21,2,31
0,0,0,7,1,2
404,1561,875,220,2738,3939
230,345,181,42,10,4
0,1,0,9,9,9
1703,1937,1082,1314,1289,935
52,92,82,55,57,70
0,0,34,9,4,2
542,484,459,392,602,477
59,47,49,12,12,8
967,343,659,526,169,113
42,53,44,16,109,40
406,383,164,504,152,463
0,0,0,0,0,0
1,73,158,11,11,119
400,737,350,187,192,155
185,129,79,128,282,126
1,4,4,1,1,2
23,40,11,14,45,13
61,66,41,63,73,14
70,355,185,254,252,426
21,47,15,7,19,7
0,30,0,69,0,48
174,495,293,209,70,113
426,212,404,268,1850,1974
386,418,545,259,291,372
233,190,48,49,57,222
46,140,49,56,56,40
652,270,299,473,138,371
128,245,49,14,10,0
1,0,2,2,2,2
158,473,306,576,405,587
12,18,0,8,11,0
0,2,0,0,1,0
4,9,9,20,1,9
1,3,2,1,0,1
7,26,34,1,7,26
151,102,86,2,7,6
0,34,0,7,11,0
3,3,2,0,5,1
74,11,665,110,796,528
25,138,40,105,14,319
0,1,2,2,0,3
0,0,0,0,0,0
21,250,102,100,251,146
1108,1099,1162,1071,1075,941
65,76,56,110,63,40
43,72,46,53,53,53
77,43,74,140,73,34
2,2,2,1,3,7
35,31,19,34,21,40
26,12,1,1,2,0
95,175,220,338,250,81
206,58,197,117,187,176
0,2,3,0,2,3
2752,3123,903,502,333,332
365,367,342,335,311,314
13,13,17,3,2,4
42,21,6,6,3,3
69,141,18,167,16,41
504,134,374,159,240,130
415,505,449,317,500,412
50,26,18,16,17,31
87,112,87,140,141,86
3,3,0,0,0,0
22,56,33,55,86,63
11,56,1,31,2,49
60,51,70,28,14,31
36,84,16,19,68,75
55,103,112,105,49,109
0,0,0,0,0,0
298,245,101,198,71,87
0,0,0,0,0,0
3,1,2,0,2,1
353,348,722,388,386,796
4,0,6,2,7,9
8,9,13,7,7,6
329,437,66,56,452,287
7,2,5,8,6,2
89,74,151,77,20,34
1,0,0,2,0,0
1312,1553,1464,963,1107,1718
99,106,58,90,85,94
418,596,309,407,502,328
15,65,12,3,35,2
2,1,0,4,6,4
209,317,117,219,304,149
2,8,11,8,12,4
3,8,1,2,1,4
18,80,51,32,144,78
230,193,91,23,52,196
78,11,2,885,1664,895
6,13,5,10,7,4
14,3,19,52,6,16
126,35,223,124,77,35
257,146,146,3358,3154,1277
143,142,42,284,1284,219
4,6,0,0,6,8
11,37,35,59,28,32
0,1,0,0,0,1
4,2,2,5,4,2
0,0,0,0,0,0
173,190,137,168,177,117
1811,2126,1384,22,38,66
120,312,204,182,118,271
24,36,26,105,62,60
37,75,96,5,6,8
4,2,7,3,7,9
0,0,0,0,2,1
12,11,10,892,448,687
10,4,4,4,5,1
12,30,16,40,31,29
283,297,376,218,297,161
26,25,57,54,3,4
123,114,58,27,117,119
54,31,33,74,69,50
76,352,342,355,665,406
0,0,1,0,0,0
78,12,3,0,5,29
57,15,54,42,55,32
0,0,1,0,0,1
10,15,22,7,3,16
56,51,50,75,53,57
5,9,3,3,7,3
0,0,0,0,0,0
6,7,7,5,7,3
0,0,0,1,1,0
0,0,0,0,0,0
69,261,312,3,381,96
11,3,0,2,1,4
8,10,9,2,1,3
51,44,56,70,39,34
13,15,17,22,25,14
2,6,7,54,37,58
1,0,0,0,0,2
0,2,0,0,1,0
8,6,8,7,3,4
0,0,0,0,0,0
48,42,49,226,160,123
82,112,194,265,74,162
0,0,0,0,0,0
16,28,26,24,21,10
21,10,44,51,39,32
12,46,30,36,34,19
204,152,130,133,25,122
384,416,368,82,71,84
181,116,33,28,90,257
8,3,1,5,6,5
21,20,18,13,20,12
28,38,61,25,36,74
39,43,34,37,34,21
0,0,0,0,0,0
0,0,0,0,0,0
0,3,0,2,1,1
361,410,340,185,169,353
15,13,11,2,3,3
120,193,148,46,77,29
39,270,254,300,269,184
0,0,0,0,0,0
25,1,2,1,22,6
10,15,8,8,17,7
0,6,0,5,1,2
1,6,11,11,4,4
2126,1108,1820,1587,424,1142
105,163,159,322,170,50
1092,1050,851,899,121,343
4,1,8,2,3,12
0,0,0,0,0,0
3,44,0,11,39,6
1,2,1,0,0,0
69,51,49,47,61,53
833,252,346,390,231,259
0,0,0,0,0,0
168,119,110,121,109,169
1405,1700,918,1425,1316,772
6,22,32,40,19,10
0,0,0,0,1,0
0,0,0,0,0,0
72,210,187,410,170,122
22,15,12,13,13,12
1437,2769,829,130,38,61
8,40,13,50,25,12
193,472,244,314,445,296
152,188,48,211,3,317
282,296,292,291,199,319
0,0,1,1,0,0
57,65,62,51,74,21
44,131,15,4,5,1
543,287,117,688,154,686
53,70,33,39,31,54
0,0,0,0,0,0
15,6,24,208,91,41
152,64,103,155,152,108
184,329,227,165,169,123
52,15,17,23,64,44
17,20,44,14,30,25
57,47,12,170,229,200
277,143,118,221,196,257
43,42,16,65,2,40
0,0,1,0,0,0
405,451,192,342,126,81
29,25,16,27,26,46
4,15,2,4,2,8
7,208,327,234,162,332
0,0,0,0,0,0
1,18,17,12,26,29
4,1,0,9,2,4
186,189,137,172,142,184
401,372,119,51,40,204
17,497,117,997,147,135
203,168,305,212,196,200
46,10,723,165,36,35
13,43,6,34,32,26
879,1278,348,2011,1337,1602
556,145,62,27,263,21
29,13,27,12,26,18
24,37,19,25,21,29
554,459,315,359,508,355
0,0,1,0,0,0
217,230,132,101,167,170
26,35,167,32,10,8
1179,1418,1087,1004,903,702
0,0,0,0,0,0
9,3,3,3,1,3
0,0,0,0,0,0
0,0,0,0,0,0
10,24,9,54,11,12
88,270,54,292,64,111
82,1151,909,0,116,15
39,20,33,218,15,20
45,46,46,26,50,20
484,809,780,1149,620,283
1976,2810,1978,299,346,198
1542,1877,2200,3567,1369,3112
4,4,4,4,11,3
0,0,0,0,0,0
2,4,4,3,3,2
176,158,67,19,38,11
483,462,515,455,474,379
1640,1698,1474,325,388,585
68,66,41,51,77,61
3,1,8,0,1,41
151,353,248,710,326,1167
4,3,2,2,3,2
757,728,1225,137,662,2455
9,7,9,1,5,4
1671,895,861,452,447,328
20,26,17,3831,447,5957
9,0,2,21,31,12
82,90,79,75,93,100
51,24,25,5,4,5
59,163,145,73,24,156
0,0,0,0,0,0
3,0,5,3,3,4
19,29,29,33,21,19
1,1,6,31,25,3
7,2,4,1,1,1
26,32,14,29,23,34
1306,632,195,1445,309,154
309,319,289,276,297,251
5,11,4,12,7,6
1,2,1,0,0,2
1,2,1,3,0,1
58,287,84,365,310,171
414,603,291,323,522,604
12,10,17,9,11,8
7,16,13,8,8,14
119,102,73,51,73,76
2,4,1,4,3,33
140,194,22,23,191,71
51,50,33,38,69,42
2,12,2,22,5,2
23,34,45,213,382,244
0,0,0,0,0,0
4,2,4,0,1,1
1717,205,1619,15,86,59
1,3,3,4,19,7
2,9,3,5,6,1
276,54,106,257,127,287
5,4,4,3,5,2
8,16,2,22,7,19
221,102,130,176,275,208
486,1103,867,25,186,86
0,1,0,0,0,1
354,676,333,436,339,274
424,892,1039,649,868,704
316,275,213,283,188,113
48,62,27,19,57,27
36,44,31,42,39,26
0,0,0,0,0,0
0,0,0,0,0,0
515,343,526,579,468,487
139,65,128,155,103,202
3,0,1,1,1,1
4,7,3,3,2,4
23,2995,382,724,41,892
116,160,111,20,37,8
18,23,21,0,8,3
0,2,4,2,5,2
59,168,309,365,170,176
5,4,9,1,11,6
25,40,14,16,29,21
7,6,10,14,21,10
0,0,0,0,0,0
1,57,669,119,33,71
4,3,4,1,5,2
865,14,1536,612,723,80
24,36,22,29,28,20
61,11,82,92,52,56
566,691,437,22,9,10
0,0,0,0,0,0
8,11,5,3,1,3
34,113,82,109,44,46
22,88,5,40,23,2
47,16,190,39,83,40
383,535,385,607,320,389
34,42,35,37,119,19
253,366,1283,27,35,209
527,448,334,254,438,295
0,1,5,0,0,1
2291,826,661,82,244,95
110,61,115,256,81,14
32,44,44,46,30,43
54,516,0,22,293,130
712,893,1150,968,1385,1340
47,140,88,2573,602,1178
0,0,1,1,0,0
108,25,156,122,288,32
191,268,90,103,108,145
12,8,2,2,2,3
0,0,0,0,0,0
142,102,11,653,670,1499
3,3,6,0,5,3
3,7,4,4,6,5
0,0,0,0,0,0
49,89,13,70,93,43
76,89,270,87,104,320
0,0,0,0,0,0
1183,4005,2525,1621,4198,8146
497,556,527,2936,2949,2038
204,42,131,139,113,60
224,223,549,175,244,468
54,31,15,10,26,13
2,1,1,4,9,5
5,3,0,1,2,3
26,9,25,17,28,25
701,1471,20,767,279,579
14,14,4,14,1,8
0,0,0,0,0,0
8,16,7,15,13,14
0,0,0,0,0,0
945,1336,939,1015,672,976
0,0,0,0,1,0
11,7,0,8,11,20
0,0,0,0,0,0
24,18,29,12,15,10
12,12,12,8,8,7
60,47,23,60,12,11
195,142,215,266,78,159
16,37,23,60,38,15
0,0,0,0,0,0
485,382,693,470,305,734
285,447,337,1635,1961,1930
211,173,281,160,177,194
82,94,83,79,69,83
0,2,2,0,0,0
1127,1153,1835,988,1766,1580
93,187,49,73,46,158
1725,2383,2581,1261,2408,1352
53,646,161,79,83,19
394,277,115,297,68,92
177,55,146,209,0,1
292,593,243,308,299,207
2023,345,549,0,110,2507
0,0,0,0,0,0
11,4,1,4,0,2
857,1322,1000,1249,997,706
51,174,16,51,135,271
0,0,0,0,0,0
653,694,672,604,649,563
991,580,670,6156,1082,1110
25,7,9,5,2,4
96,105,52,107,148,40
82,105,64,85,189,54
5,123,76,121,357,322
21,14,9,22,9,17
0,0,0,0,0,0
218,547,434,1016,126,544
0,0,0,15,18,8
948,1089,788,903,831,850
108,139,143,164,139,97
6,72,3,31,30,22
66,34,504,546,185,169
8,59,52,2,1,26
3,3,0,6,2,2
168,45,32,103,98,37
57,167,116,261,109,145
0,0,2,0,1,4
11,6,42,28,102,11
0,0,0,1,1,0
0,2,4,2,0,0
6,33,10,3,11,20
44,113,52,403,93,293
30,13,26,20,22,20
151,286,147,307,235,343
4,6,2,2,3,3
20,31,76,290,19,46
0,0,0,1,0,0
14,3,7,54,34,103
18,3,0,8,4,0
52,64,60,77,139,64
19,42,31,32,26,25
3,2,6,7,4,0
6,15,4,7,14,9
10,51,26,62,19,50
78,124,68,80,120,55
1,7,2,299,382,289
8,0,7,3,1,3
277,424,248,278,274,303
1822,2544,292,151,355,34
41,107,76,61,69,86
40,56,13,58,12,45
1,0,0,0,0,0
123,189,175,131,117,140
548,799,670,166,263,197
554,515,468,47,32,36
18,15,20,0,1,0
0,0,0,0,0,0
0,2,3,5,0,1
17,31,25,15,42,19
11,65,28,23,24,26
478,535,585,482,577,416
200,116,213,472,434,310
0,0,0,0,0,0
127,105,219,164,111,95
288,327,317,499,369,330
115,66,116,148,146,119
373,299,367,645,1042,177
19,8,35,1,7,4
87,59,77,68,77,76
80,245,36,187,37,29
11,30,24,20,38,9
3,11,5,0,0,0
179,157,214,156,142,100
68,88,89,79,78,67
0,0,0,1,0,1
8,3,1,2,1,0
170,288,79,141,442,150
0,0,0,0,0,0
0,0,0,0,0,0
14,9,13,19,12,4
109,232,50,130,38,22
435,317,160,295,264,140
224,165,148,731,369,183
150,92,215,774,439,211
592,243,440,223,444,338
7,59,5,72,30,11
26,14,18,7,15,10
0,0,0,0,0,0
0,0,0,0,0,0
93,120,171,60,142,91
72,57,89,9,14,29
113,95,109,120,101,86
70,121,64,129,126,207
0,0,0,0,0,0
38,2,48,106,62,68
1485,672,1441,937,902,383
2,2,11,1,5,4
0,0,0,0,0,0
66,20,24,55,11,37
1,1,4,0,0,1
853,1786,574,56,86,168
1323,2143,1356,57,129,63
912,2049,1090,400,566,237
967,1002,958,899,996,958
32,148,46,57,61,114
66,84,101,79,85,81
54,32,31,66,155,4
852,719,689,841,812,634
539,1202,864,554,583,573
680,334,531,525,322,387
0,1,0,0,1,1
1311,948,1086,864,2818,2007
0,0,0,0,0,0
14,13,9,8,7,6
3,1,1,3,1,2
6,7,13,4,6,8
153,147,158,164,179,201
6,11,9,7,6,7
8,7,7,10,7,5
4,0,5,0,6,0
0,0,0,1,0,0
6,10,6,0,2,0
0,0,0,0,0,0
1,4,18,77,56,4
80,563,755,80,14,15
107,97,98,97,108,131
2,2,2,0,0,2
243,144,18,73,68,40
1,3,0,0,1,3
570,393,689,309,427,474
0,0,0,0,0,0
38,69,120,48,41,102
1332,15386,4195,363,80,10
33,18,32,21,23,14
5,1,3,4,2,2
79,41,68,43,42,88
21,24,18,22,24,14
151,206,404,294,206,75
0,1,0,0,3,0
15,32,14,32,40,36
24,46,58,189,50,16
51,167,21,275,33,70
71,48,28,42,32,20
6,10,3,1,4,14
573,573,489,566,544,487
62,442,213,101,105,210
0,1,0,1,1,0
16,16,49,9,75,6
69,55,14,7,5,3
0,0,0,0,0,0
89,51,78,80,75,59
27,102,41,73,45,57
243,320,286,305,297,230
10,35,13,13,18,24
660,672,689,658,694,594
0,0,0,1,1,0
30,40,10,30,6,25
2,0,1,0,0,0
29,21,44,30,21,26
1,1,3,2,3,2
196,48,27,30,28,75
172,279,246,152,241,193
0,0,0,0,0,0
1,0,1,0,0,3
4,10,1,35,27,22
52,67,69,319,296,336
38,707,245,584,31,45
302,310,244,55,68,61
0,0,0,0,0,0
37,44,65,56,59,31
442,301,974,5611,7600,5129
68,61,21,22,32,44
6,4,11,14,26,8
166,102,38,66,123,94
1012,1576,1134,523,1333,647
146,211,92,112,157,68
2,0,1,2,2,0
0,0,0,0,0,0
0,3,1,2,0,3
4,4,1,3,2,4
68,418,852,292,1455,278
66,74,67,84,88,81
0,0,0,0,0,0
2,1,0,0,0,2
632,721,700,673,569,547
6,0,0,7,0,2
0,0,0,0,0,0
62,105,42,167,166,75
297,320,192,200,330,310
303,265,249,234,362,237
0,0,0,1,0,0
1,0,2,5,2,2
32,6,21,20,4,5
792,3254,4412,26,147,94
272,399,119,211,151,249
66,166,3645,359,757,1018
558,515,453,468,364,247
50,87,32,324,170,14
38,77,54,29,61,58
1,1,5,3,3,4
0,21,56,25,2,11
5665,3979,6739,48,51,36
146,239,258,204,253,166
134,109,121,53,172,94
7,4,7,11,5,12
2,16,3,1,3,1
8,1,3,0,0,4
46,29,77,89,69,94
0,0,0,0,0,0
11,8,3,14,11,5
0,0,0,0,0,0
296,1432,3677,840,364,831
64,76,68,71,141,45
511,755,283,178,656,281
174,275,54,49,128,47
380,208,583,2444,567,319
76,101,17,53,100,48
0,0,1,0,0,1
0,0,0,0,0,0
66,215,264,31,402,66
4,15,4,24,2,1
589,640,549,240,1075,311
37,29,13,7,3,7
62,42,48,9,12,10
1687,1066,3876,34,13,44
395,268,425,400,262,134
465,708,631,125,470,338
323,82,650,284,103,405
98,166,59,46,149,15
0,0,0,0,0,0
177,245,138,135,129,119
343,385,233,319,190,200
3,10,13,10,8,10
122,11,138,1479,99,972
2,4,28,22,13,54
1400,712,1531,975,825,1158
844,945,787,684,698,644
70,64,122,93,69,68
93,77,119,164,175,82
0,0,0,0,0,0
228,194,317,306,302,194
15,35,20,24,44,20
122,416,1524,545,458,81
2,3,3,2,3,3
449,468,522,65,57,55
0,0,1,0,0,1
8,11,4,10,7,4
1,2,1,0,0,0
26,18,10,677,324,270
0,0,0,0,0,0
264,161,245,252,140,147
243,249,128,75,256,173
249,233,241,292,245,229
2,1,2,0,1,0
33,43,37,933,693,740
1572,41,719,187,429,1027
97,41,66,2,45,22
11,8,4,9,6,8
10,26,64,3223,52,22
19,14,18,27,25,18
28,6,57,391,472,135
2,2,1,11,13,12
14,3,3,6,11,0
102,100,109,97,125,83
0,1,1,0,1,1
23,25,11,4,2,1
70,21,19,0,3,2
128,340,116,199,233,106
0,0,0,0,0,0
1,0,0,0,0,0
1,2,2,0,4,2
13,2,2,7,8,4
362,362,495,111,251,176
74,59,52,52,48,50
22,23,20,31,15,25
0,0,0,0,0,0
225,293,162,97,190,40
25,34,29,20,21,27
558,44,32,293,239,619
0,0,0,0,0,0
215,571,342,267,220,753
2,0,1,1,0,1
109,119,146,132,173,51
0,0,0,0,0,0
1242,2334,1350,1430,1303,1354
205,329,360,270,1429,572
24,9,9,8,19,19
2088,2861,2171,794,660,382
711,998,581,1314,499,406
126,217,178,192,127,71
0,2,9,4,0,4
119,270,141,1110,170,479
1,0,3,5,0,4
53,54,157,373,1,174
52,44,50,91,45,43
8,465,89,126,81,32
0,0,0,0,0,0
4,10,4,2,5,6
197,89,27,35,20,38
86,102,85,101,98,94
148,161,143,164,127,175
58,121,174,107,53,53
1036,2364,727,54,59,10
99,102,44,24,14,24
2,6,1,1,2,4
66,77,10,23,94,13
2,21,8,47,16,5
106,48,29,157,121,154
0,0,0,0,0,0
113,327,146,252,138,103
24,249,10,110,120,253
408,811,233,434,237,895
0,1,1,0,0,1
8,30,12,15,5,2
10,3,4,8,1,5
29,18,20,41,19,25
51,29,38,54,36,44
11,21,7,4,8,23
11,6,2,4,4,4
2,1,9,5,7,2
359,228,342,274,261,142
721,712,713,761,602,1253
12,15,5,16,4,7
0,0,0,0,0,0
0,1,1,2,0,0
0,0,1,0,0,0
1,14,6,1,9,5
14,28,101,208,309,86
0,0,0,0,0,0
5,6,7,3,4,6
1,2,1,4,1,0
18,20,10,34,20,12
1,10,14,7,3,4
135,177,123,123,143,126
45,76,82,125,100,76
6,0,5,1,4,1
52,53,45,51,49,68
75,129,190,106,213,304
31,77,62,31,73,12
1705,2033,1600,1495,1856,1704
163,55,90,173,97,792
480,485,468,369,613,332
397,206,168,288,296,235
12,12,8,34,8,14
571,818,654,270,577,984
47,82,54,69,82,40
173,160,213,694,686,645
3,12,2,160,275,1390
5,28,23,14,4,4
274,249,420,376,203,112
8,19,44,24,41,31
3,2,3,4,1,1
0,0,0,134,95,166
17,12,55,42,41,29
0,0,1,0,0,0
0,0,0,1,0,0
1040,905,336,1112,733,661
35,70,23,52,41,49
492,561,700,532,626,399
71,14,27,912,725,28
64,65,51,52,59,53
0,0,0,0,0,0
0,0,0,1,0,0
736,854,562,20,30,36
14,28,18,24,20,16
5398,2330,7188,54,182,4
113,32,104,132,53,140
0,0,0,0,0,0
142,133,33,35,108,101
55,147,86,51,84,130
2,154,35,9,73,12
45,29,42,25,44,49
375,70,261,0,7,2
80,103,97,21,65,16
4,2,5,6,3,4
209,270,60,220,182,163
99,175,159,202,79,187
203,271,283,508,119,296
1114,1546,897,1390,791,1241
9,7,13,5,8,9
14,25,15,10,22,12
1,0,0,0,0,0
13,54,2,30,33,12
0,0,0,0,0,0
1890,2500,1672,2072,2584,2228
64,26,75,6,2,22
72,207,14,48,185,114
0,0,0,0,0,0
0,0,0,0,0,0
5,0,7,5,7,9
2653,3078,3056,248,252,192
0,0,0,4,5,3
115,102,123,2,2,2
348,522,248,530,673,390
1215,723,1717,12,0,31
605,157,144,86,194,367
1311,1045,1884,1863,893,962
125,255,74,256,120,117
68,66,74,26,105,56
0,0,0,0,0,0
164,143,146,87,195,67
0,0,0,0,0,0
7,2,7,10,4,6
1668,1233,684,556,590,414
176,351,181,248,123,497
1439,1411,1812,708,1018,1707
78,21,228,93,25,220
89,88,164,6,21,4
4,10,8,10,7,9
738,360,596,476,357,416
388,223,299,471,341,194
5,1,4,2,4,3
0,0,0,0,0,0
0,8,0,1,7,2
2,11,41,2,4,39
280,331,256,281,246,175
7,6,4,8,6,8
161,231,463,108,159,134
0,0,0,0,1,1
677,37,188,796,1467,772
6,8,9,751,257,418
35,38,22,4,48,1
16,9,9,12,12,9
0,0,0,0,0,0
169,153,85,132,133,174
480,721,560,435,799,565
330,408,124,241,366,158
93,200,295,2,4,4
482,330,74,747,598,261
57,79,8,14,98,47
10,13,9,3,9,7
2,1,2,4,1,3
0,2,7,3,25,1
58,122,100,31,202,36
1208,316,220,80,214,181
196,182,192,202,164,164
6,2,5,2,0,9
21,14,11,8,17,14
3,4,3,0,1,3
326,715,89,3514,4991,6836
7,11,15,5,11,22
2404,346,548,159,1179,1079
167,86,183,109,226,135
58,65,132,69,103,111
161,118,209,88,97,142
0,174,913,429,62,581
11,8,33,16,12,13
1,0,0,0,1,0
0,0,0,0,0,0
1,1,0,4,1,5
2,2,2,1,1,8
0,1,0,0,0,0
1119,128,762,1024,483,720
0,0,0,0,0,1
0,0,0,0,0,0
296,66,750,254,693,235
323,542,296,516,526,308
118,132,181,115,213,85
0,0,0,1,2,0
16,2,4,10,235,12
0,0,0,0,0,0
131,74,75,68,45,24
579,36,60,176,375,66
87,248,138,10,1,8
104,53,128,112,38,46
515,538,564,213,193,419
91,69,239,21,26,9
573,908,927,313,599,1767
1622,1275,714,816,730,1811
0,0,0,0,0,0
184,217,214,185,220,165
0,0,0,0,0,0
55,63,66,79,70,76
2672,8,2067,150,765,111
90,107,73,1,110,80
0,0,1,0,0,1
16,2,25,13,43,7
96,288,153,89,48,122
106,275,95,33,13,7
371,460,300,170,416,607
127,127,220,130,149,112
1223,1667,1078,1264,805,863
1,4,1,3,0,3
896,1398,894,1253,883,558
128,145,150,126,145,139
27,18,26,21,18,24
512,1180,1104,198,63,120
40,97,9,6,103,0
0,0,0,0,0,0
0,0,0,0,3,2
67,40,141,117,39,50
0,0,0,0,0,0
344,308,398,255,362,205
1,19,4,4,5,7
143,18,0,57,6,40
8,12,0,4,5,8
15,15,17,29,17,22
137,153,98,111,155,196
11,10,15,3,3,3
0,0,0,0,0,0
1,0,1,0,0,0
0,0,0,0,0,0
1430,883,3092,597,314,722
78,77,108,44,64,39
92,151,137,3,10,13
66,107,582,133,462,165
2,2,3,1,0,0
398,460,377,385,613,359
3,4,5,5,2,0
0,1,0,0,1,0
4,2,0,0,0,1
785,845,805,667,703,924
81,34,80,90,38,124
1124,1084,1218,1341,1613,1171
1,1,1,74,98,124
1103,1004,2069,1093,395,201
630,623,664,538,594,504
0,1,6,2,1,4
348,419,383,328,354,285
0,0,0,1,0,0
8,4,5,4,2,4
247,213,322,25,81,28
43,94,47,32,89,40
53,1,118,6,11,1
6,50,31,36,25,22
0,0,0,1,0,0
455,180,118,317,211,230
154,190,214,30,140,108
0,0,0,0,0,0
75,55,60,1102,844,405
1390,4123,2505,3227,1088,743
3,1,1,2,1,0
98,128,181,133,111,138
951,895,826,1094,807,790
1,0,0,0,0,0
189,285,637,6,46,9
37,130,45,43,26,98
15,31,21,23,24,14
440,593,330,287,203,320
166,29,155,67,27,142
63,80,59,44,59,24
0,0,0,0,0,0
682,741,639,770,810,667
64,4,1,42,0,19
3,2,3,3,3,10
66,105,30,51,40,41
979,875,1702,162,75,1
5,7,5,6,6,1
186,107,95,303,25,258
200,170,255,66,238,140
432,420,199,51,188,530
245,215,52,1193,644,561
0,1,0,0,0,0
170,90,79,149,169,134
21,62,63,63,118,36
37,22,3,124,95,112
208,270,371,278,417,216
399,56,255,2803,583,274
0,280,509,33,3,236
710,221,1500,571,542,747
0,0,0,0,0,0
18,7,27,6,9,4
123,48,4,78,90,162
