"sample1.1","sample1.2","sample1.3","sample2.1","sample2.2","sample2.3"
0,0,0,0,0,0
70,19,20,6,17,15
118,274,279,249,91,369
8,31,6,17,12,13
106,34,7,7,28,47
80,69,74,93,56,83
160,175,60,235,208,217
177,173,1122,849,364,589
87,57,58,6,18,14
148,306,178,110,170,384
667,250,252,397,614,427
0,0,2,0,0,2
2,5,4,217,169,301
283,176,323,150,364,491
19,19,13,32,46,36
0,0,0,0,0,0
0,1,0,1,0,0
97,87,116,97,245,109
38,19,35,17,42,41
9,53,56,26,5,46
137,53,71,103,136,88
356,82,55,2,1,9
0,0,0,2,0,0
0,0,0,0,0,0
0,1,0,0,1,2
0,0,1,0,0,1
724,743,738,768,846,1055
9,7,8,7,13,4
328,467,297,5,4,10
756,468,568,28,18,16
15,4,1,28,17,0
250,355,391,326,185,341
420,825,310,125,1284,322
4721,4100,3210,459,702,423
21,24,611,91,5,34
368,307,440,584,539,487
0,0,0,0,0,0
2,0,2,1,0,3
14,11,12,0,0,0
761,779,795,989,500,461
54,60,17,75,227,55
136,102,33,202,396,76
2,0,2,1,10,7
755,390,251,9,17,11
0,0,0,0,0,0
46,243,175,50,84,111
26,16,18,23,20,20
12,20,11,11,24,20
4,1,4,2,1,0
94,130,249,45,55,26
2,11,3,6,1,5
1,0,25,12,4,38
793,832,637,711,972,1003
0,1,0,1,0,1
28,57,23,3,6,0
38,34,13,14,79,28
1254,252,142,323,2242,134
0,0,0,0,0,0
2,4,3,4,10,4
20,51,46,66,40,25
22,4,9,14,10,12
300,449,30,0,48,20
0,0,0,0,2,2
575,746,573,795,332,599
1,6,1,14,151,45
748,613,448,615,769,519
9,18,19,26,49,37
0,0,0,0,0,0
369,335,327,373,437,427
178,81,268,187,295,46
8,9,8,10,11,2
91,73,81,68,124,122
10,6,12,7,16,7
13,2,6,3,6,15
818,1167,517,8,30,28
302,272,292,44,13,35
104,118,40,71,214,77
554,564,500,85,104,80
214,158,194,300,254,235
1,0,0,1,1,2
29,31,16,28,22,74
0,0,0,0,0,0
26,33,23,24,31,18
510,449,601,15,26,25
59,8,11,33,19,47
1,3,5,1,6,10
1800,1914,1477,64,70,54
0,0,0,0,0,0
22,17,28,24,23,23
6,1,2,7,4,3
5,1,4,5,10,4
24,29,23,23,28,27
154,183,92,120,77,115
20,37,53,55,52,51
70,374,154,10,31,15
1,2,1,2,0,1
1479,1905,334,1031,426,858
770,896,366,380,274,641
4,9,6,4,7,6
1527,1349,1184,1877,1298,1749
0,0,0,1,2,0
76,63,29,30,32,53
59,59,65,102,121,74
718,689,344,1198,2210,349
294,184,271,243,493,281
0,0,0,0,1,0
70,90,66,160,113,191
402,335,512,259,341,499
609,397,428,622,900,535
225,1387,15,475,88,266
2,4,31,25,28,14
0,0,0,0,0,0
0,0,0,0,0,0
414,453,266,187,524,169
99,153,114,47,38,113
162,259,108,72,250,40
0,9,3,8,1,6
0,4,1,1,4,3
0,0,1,2,1,1
670,733,497,75,80,72
85,71,40,44,56,44
5,8,6,4,1,11
0,0,0,0,0,0
106,579,380,20,4,11
12,24,36,1,52,52
21,50,33,53,44,27
104,165,42,4,406,61
15,25,18,52,25,7
532,138,266,3951,5130,5376
246,53,81,110,190,39
1037,490,999,375,221,709
0,0,0,0,0,0
68,32,19,22,8,72
1309,794,1062,796,1535,1026
0,1,2,2,0,0
2,0,3,0,0,2
45,40,63,13,22,22
0,0,0,0,0,0
100,94,192,172,109,149
33,90,8,40,18,11
7,9,17,12,24,2
190,640,49,820,557,643
1,4,2,2,2,5
273,115,181,96,341,425
47,39,36,36,49,39
0,0,1,0,2,0
80,95,84,69,86,56
7,1,1,2,1,6
1033,537,673,1208,1639,1046
1,1,0,2,1,4
14,232,363,232,427,141
446,296,312,261,666,276
0,0,0,0,0,0
1,0,1,0,0,0
87,266,51,319,349,135
30,114,30,15,74,89
1,0,0,2,2,1
1,3,3,3,6,1
16,20,15,67,266,109
0,0,0,0,0,0
0,4,5,34,13,1
1,1,3,0,2,2
124,81,73,157,139,168
7,3,0,2,4,6
1428,1080,1290,905,1200,759
246,87,253,30,86,25
12,46,7,28,26,38
817,990,454,786,998,992
1022,976,1155,887,1582,1434
0,0,0,0,0,0
705,710,993,1141,562,1078
0,0,0,0,4,0
33,30,24,30,31,31
2645,4273,3363,80,91,110
0,48,58,5,58,57
0,0,0,0,1,0
228,479,448,638,240,204
327,98,198,102,175,124
35,0,21,6,103,9
236,295,241,291,304,289
198,160,165,186,110,107
297,252,262,16,34,13
28,30,22,27,34,15
111,32,86,105,112,47
12,16,10,5,2,9
2,16,21,5,1,16
365,286,288,397,311,456
778,443,561,7,58,25
0,0,0,0,0,0
31,34,28,26,22,51
61,116,1,73,91,29
166,221,177,215,372,236
4,4,7,1,10,11
0,0,0,0,0,0
531,28,672,216,41,349
286,551,479,1300,1124,813
0,1,0,0,0,0
3036,267,188,6,1207,5
1344,1177,2030,93,88,68
1269,1013,2135,12,4,29
32,98,49,103,74,187
75,93,68,12,37,55
7,6,5,39,17,11
0,2,0,2,2,0
23,31,2,10,20,33
193,275,135,204,269,250
0,0,0,0,0,1
0,0,0,0,0,0
0,0,2,0,1,0
183,281,224,94,64,94
2,3,4,0,0,2
25,15,11,3,8,8
295,221,262,389,328,202
96,94,115,1912,1780,2267
0,0,0,0,0,0
1,1,2,0,5,0
0,0,0,0,0,0
9,2,119,28,52,31
0,3,0,0,5,0
0,2,3,3,5,1
3,2,2,3,2,0
1787,1467,889,1700,1883,90
76,110,158,189,721,524
66,36,20,70,138,56
3,1,3,4,5,2
11,19,0,46,25,25
259,351,221,357,325,277
0,0,0,0,0,0
79,1,26,62,85,3
2,26,45,122,18,8
102,74,12,161,19,13
733,190,580,515,482,170
0,3,1,4,1,1
7,2,0,0,2,6
1,0,0,0,2,0
345,619,588,515,534,622
3817,1771,1192,333,221,283
0,0,0,0,0,0
6224,3090,435,7,5,0
0,0,0,0,0,0
127,100,95,123,186,79
33,38,20,29,25,23
5,7,11,8,17,20
5,3,5,6,8,7
173,57,178,94,187,157
1764,676,1524,4008,1010,387
130,89,180,105,98,134
314,249,392,44,25,73
491,297,356,260,377,653
125,243,217,72,217,47
535,361,38,199,344,779
76,68,68,70,101,83
772,925,804,67,56,43
0,0,0,0,0,0
2,34,8,9,61,17
68,12,594,0,168,705
62,24,22,11,86,5
42,232,281,6,4,2
84,95,80,91,103,74
0,0,0,0,0,0
2,1,0,8,5,1
1002,1157,1141,809,854,954
7,6,20,6,5,4
53,66,58,105,23,79
1,1,1,0,0,0
42,11,64,189,167,174
841,760,988,1042,806,566
588,823,340,474,895,292
79,44,0,20,16,254
405,387,394,147,346,359
161,92,101,270,214,108
1,0,3,0,2,1
42,71,16,2,2,0
18,16,14,29,13,31
0,0,0,2,4,1
45,25,80,52,59,12
1223,852,327,25,17,25
37,63,62,37,138,85
12,37,46,80,36,31
82,28,13,62,342,19
567,9,140,609,44,124
256,5,142,105,628,215
329,836,21,2,5,2
1,0,0,1,0,0
32,58,11,56,16,45
4,14,2,105,136,83
1,9,3,4,2,4
89,70,212,207,241,439
25,7,2,8,84,0
193,286,99,42,515,355
2279,205,76,416,1782,426
51,62,39,23,101,93
2129,1632,1730,100,54,46
111,93,112,45,38,391
250,87,160,202,187,163
418,528,717,132,200,310
104,137,13,208,54,194
3,4,12,4,13,2
450,45,253,167,618,129
648,465,432,645,490,340
50,11,60,38,104,54
65,120,175,255,287,70
377,378,842,137,176,521
198,210,186,221,252,245
53,591,1254,226,3352,650
0,1,0,0,0,0
7,5,4,18,10,8
106,49,17,15,44,15
1,0,0,1,0,0
0,0,0,2,1,0
106,59,141,366,76,32
1,0,0,1,2,0
13,24,12,37,12,7
885,575,788,36,68,40
0,0,0,0,0,0
326,397,406,383,630,362
21,29,14,2,116,23
7,20,8,17,31,4
12,12,5,20,11,11
4,3,3,0,14,6
810,677,463,250,1961,4790
199,291,1,375,103,62
1020,393,642,729,625,224
47,4,26,108,468,1
0,1,0,0,0,1
562,562,758,30,19,18
392,840,115,393,337,430
0,1,0,0,0,0
125,85,59,82,62,44
4,2,1,0,0,0
3,12,8,5,29,18
362,399,385,420,390,445
59,27,23,35,60,50
90,17,5,42,68,129
194,134,301,238,326,110
17,26,8,9,5,7
1,2,0,0,0,0
9,9,4,2,0,0
2779,2701,1104,994,4476,1111
0,0,0,0,0,0
40,18,11,0,1,2
2288,2204,1092,40,101,30
0,0,0,0,0,0
8,12,11,9,19,5
0,0,0,0,0,0
127,62,188,110,40,59
1,3,0,2,1,1
2,3,0,2,1,1
78,140,0,1,0,48
756,180,932,2453,246,1911
0,1,0,2,1,2
0,1,1,0,2,1
0,0,0,0,0,0
3,179,3,46,132,270
25,1,0,4,11,6
23,47,7,29,12,11
1,1,0,0,0,0
18,16,15,13,11,13
0,0,0,0,0,0
90,76,13,4,6,5
0,0,0,0,0,0
0,0,1,0,0,1
3,3,5,0,1,0
0,0,0,0,0,0
223,291,232,221,281,272
184,214,181,116,268,187
0,0,5,0,0,0
97,21,27,345,2312,261
462,580,426,465,342,952
3,5,3,0,0,0
7,10,6,3,7,5
23,2,9,7,40,0
0,0,0,0,0,0
488,314,303,164,146,218
314,312,254,396,361,258
33,38,12,2090,755,3226
3,6,4,6,4,0
1,7,1,3,1,3
2,8,8,0,2,3
365,219,109,872,7,459
0,0,0,0,0,2
2,2,1,0,0,1
4,4,4,1,4,1
67,23,7,3,0,3
100,108,50,101,102,70
5,7,2,2,5,3
0,0,0,0,0,1
505,543,662,576,354,762
1,0,4,2,2,0
757,998,271,2577,7162,3400
477,120,334,117,323,38
5,7,0,6,5,6
3920,3675,3591,38,44,40
16,17,20,13,35,31
1,1,0,0,0,0
3,2,2,4,2,1
2,1,2,0,2,0
582,433,186,60,48,129
1304,1184,1030,1054,1854,1092
0,0,0,0,0,0
2,4,0,3,4,3
47,70,62,42,71,80
0,0,0,0,0,0
80,26,140,25,66,56
34,48,32,28,59,41
13,189,46,34,40,71
17,8,13,18,12,12
0,0,0,0,0,0
413,452,500,592,923,571
260,83,140,157,270,168
123,89,94,180,172,111
0,0,0,0,0,1
72,45,18,18,14,8
3,4,9,4,7,7
14,13,15,14,12,39
24,18,14,19,40,27
71,354,180,199,151,316
112,115,76,174,162,87
0,0,0,0,0,0
6,8,4,4,5,6
227,638,224,246,1115,177
140,191,373,221,245,268
21,12,10,21,24,8
584,531,301,433,515,453
52,40,52,55,65,46
1,9,15,14,11,23
0,0,0,0,0,0
2,0,0,1,1,0
961,1030,624,1114,1523,622
1,0,4,0,1,1
9,15,13,45,49,63
744,872,590,612,854,747
77,35,92,134,166,114
4,2,0,2,4,6
0,0,0,0,0,0
217,54,89,16,2,4
6,9,29,7,32,48
92,39,54,41,293,117
0,0,0,0,0,0
5958,4184,4378,1314,401,887
21,11,41,27,78,32
79,978,350,1152,49,737
33,17,28,107,46,82
3,8,9,2,8,3
469,140,125,549,263,458
4,0,5,20,22,61
4,7,4,2,1,9
0,0,0,0,0,1
4,11,1,50,68,65
0,0,0,1,0,0
19,12,12,17,18,13
0,1,0,0,1,0
669,1477,517,1277,2312,898
65,1,288,321,552,949
0,0,0,0,0,0
0,5,3,6,7,1
11,27,29,18,10,16
1387,1324,1228,1282,1486,1444
1,1,0,1,4,6
1,0,1,1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
402,345,404,425,899,932
2,1,0,0,0,0
3,1,9,2,16,3
11,65,85,6,18,15
101,131,144,0,0,3
375,152,8,48,307,357
23,29,26,39,18,28
6,4,5,2,7,4
243,247,283,315,1001,421
0,0,2,1,0,0
32,13,34,22,28,48
116,19,22,4,7,9
160,159,132,141,314,186
4,41,129,10,22,231
24,160,55,122,35,90
211,195,171,192,104,198
92,53,22,137,90,110
0,0,1,2,0,0
0,0,0,0,0,0
20,10,28,1238,427,632
10,31,31,23,52,17
601,314,904,223,2080,520
440,302,257,554,472,324
0,0,1,0,0,0
15,24,17,58,28,44
53,235,190,423,247,105
5,6,2,6,11,16
97,105,58,72,84,84
2846,2184,3928,5254,3359,2785
199,155,212,141,209,135
2295,865,333,595,2909,129
0,4,4,3,0,5
11,12,22,4,5,6
0,0,0,0,0,0
530,559,560,22,8,23
61,75,161,76,58,17
1,0,2,0,1,0
405,249,279,34,348,977
0,0,0,2,4,3
32,37,12,38,4,23
609,1454,503,17,124,36
34,41,28,31,43,43
350,376,91,358,90,376
124,89,86,95,110,88
3,4,5,3,0,1
0,0,0,0,0,0
174,270,233,142,137,77
299,259,400,8,2,3
2357,956,311,470,1058,75
211,38,122,20,152,135
0,0,0,0,0,0
11,6,3,3,13,9
3,25,6,8,6,9
7,2,10,1,4,12
479,627,959,893,1198,522
21,18,8,20,12,5
3,0,4,0,2,5
507,624,498,517,648,558
1,1,3,2,2,2
1,0,0,0,0,0
66,14,22,47,43,83
605,507,254,455,626,402
1336,1244,1155,86,100,118
976,260,1833,15,25,58
14,23,11,9,7,4
559,146,301,384,278,423
35,33,27,36,37,22
82,80,69,114,244,75
9,3,4,6,26,9
31,29,95,23,71,27
55,59,41,72,94,29
2730,1935,690,1739,4332,2277
0,0,1,0,0,0
4,1,2,4,4,1
38,23,56,25,92,46
1,0,0,1,4,1
42,44,22,86,47,40
47,164,15,0,1,0
289,211,122,265,216,51
23,9,25,186,146,51
11,16,17,6,14,21
133,238,217,144,128,482
0,0,0,0,0,0
4,5,3,6,6,8
556,547,1387,1284,1004,799
486,786,1289,1033,510,433
61,109,39,55,74,21
167,165,140,393,1448,92
397,46,247,4,17,25
25,6,1,1,0,6
4508,2506,3019,1847,3718,1635
11,3,9,16,2,1
2,3,2,6,5,1
54,89,73,57,85,78
1160,1326,1293,963,1205,1377
30,244,49,61,2,49
26,26,24,5,12,6
157,171,209,209,191,196
101,62,39,12,6,8
0,0,0,0,0,0
96,36,59,188,131,154
5,26,26,81,48,29
19,5,61,5,32,11
6,2,1,5,5,0
30,19,20,5,12,17
1,0,2,84,36,23
5,17,33,29,31,29
1,1,0,2,0,0
74,128,143,61,96,11
169,154,157,17,34,28
152,82,122,127,170,89
779,230,530,674,1000,2433
13,848,388,100,124,372
10,6,20,60,102,10
642,1,270,3,0,94
507,605,131,453,223,1136
6,5,14,11,0,14
366,320,106,141,94,102
297,687,346,925,1523,702
302,588,316,74,581,108
4,21,7,1,20,5
2,0,2,0,1,1
15,15,19,33,18,17
0,0,0,0,0,0
0,0,0,0,0,0
190,218,295,267,214,324
686,34,123,117,467,541
1,0,2,0,0,1
141,115,118,88,164,107
46,119,11,109,0,16
803,686,559,1505,128,492
11,262,1526,162,118,781
15,11,67,3,0,0
0,2,0,1,0,0
31,8,7,22,8,15
58,135,231,0,71,10
105,92,87,94,79,82
103,216,127,235,114,269
2461,30,86,7,22,72
46,66,57,65,59,55
4,3,1,5,4,2
194,282,171,278,392,443
144,137,469,230,73,256
65,38,79,6,26,4
36,62,78,39,54,37
0,0,2,0,1,0
733,337,371,348,473,364
0,0,0,0,0,0
53,65,14,11,53,16
35,20,32,40,36,23
1,3,1,3,4,3
6,6,4,16,2,7
483,11,17,139,239,160
14,0,6,14,6,1
106,120,239,60,20,7
0,0,0,0,0,0
0,0,0,0,0,0
412,363,253,272,340,141
631,1844,1211,1481,872,244
1,61,31,27,10,16
1164,1543,1649,20,46,36
29,396,176,132,96,124
727,281,234,398,506,155
5,6,1,3,0,0
1,3,0,3,2,3
21,19,17,12,12,3
5,18,21,67,28,3
16017,7843,3702,11,169,47
81,123,54,12,13,16
0,0,0,0,0,0
511,419,356,334,532,500
6,3,4,2,6,7
40,9,66,78,134,13
0,0,0,0,0,0
399,7,12,2,11,1
0,0,0,0,0,0
47,11,23,15,47,23
0,1,0,0,0,0
63,36,11,251,551,463
1,0,0,0,0,0
0,0,0,0,0,0
43,19,35,79,60,44
110,116,103,112,174,115
28,155,57,109,146,108
13,177,88,44,26,98
0,3,0,1,1,0
766,135,266,90,294,233
33,32,29,51,36,14
3193,2138,2938,225,220,274
0,0,0,0,0,0
83,29,32,101,72,45
3305,426,462,189,1388,427
12,4,4,1,1,0
543,220,156,450,301,142
68,87,41,134,98,98
728,911,734,247,96,8
0,0,0,0,0,0
77,107,118,67,168,181
35,17,35,22,59,21
0,0,0,0,0,1
0,0,0,0,0,0
710,1277,873,28,54,24
411,82,492,15,114,301
12,25,13,26,22,15
26,54,104,4,5,3
298,288,285,282,348,276
163,142,130,194,193,196
13,14,53,3,0,11
2,10,5,1,0,0
120,116,115,145,125,109
137,118,228,269,420,137
80,67,70,65,95,68
5,21,12,3,8,4
7,11,22,8,17,15
6,9,10,7,11,12
173,118,40,112,331,141
747,4043,1427,78,166,137
0,0,0,0,0,0
429,432,393,12,25,17
204,84,108,35,240,108
41,27,26,40,47,40
210,101,11,88,257,85
240,193,341,10,5,7
12,31,7,23,53,17
1,1,3,4,4,3
58,50,42,17,61,84
407,425,409,377,462,364
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,11,11,14
0,0,64,3042,47,5846
0,0,0,0,0,0
5546,475,462,19,13,6
1,1,3,2,2,3
2,0,1,0,0,0
42,49,49,40,49,81
889,518,609,488,762,508
0,0,0,0,0,0
100,93,103,120,100,63
0,1,0,2,5,2
3,2,0,1,0,0
0,1,1,0,1,2
175,175,43,67,139,98
464,449,410,961,138,612
16,5,50,25,22,189
12,7,11,151,241,283
12,31,30,24,19,14
31,38,33,37,32,35
1,0,0,1,0,0
0,2,0,2,5,4
77,75,72,55,100,70
5,6,7,3,4,2
19,9,10,21,8,25
0,0,0,0,0,0
2,0,1,3,0,1
539,903,1013,378,1033,730
7,18,34,46,8,3
173,133,164,225,334,81
499,413,495,542,1307,542
476,171,109,157,298,121
890,1062,1721,109,139,87
393,345,323,367,462,341
1275,1084,753,108,122,80
0,0,0,0,0,0
38,26,11,39,13,6
1,0,1,3,1,0
0,4,9,0,2,3
0,0,0,0,0,0
286,213,356,97,29,184
977,921,787,777,923,733
0,0,7,0,0,0
0,0,0,0,0,0
113,106,336,0,12,7
2965,1941,3460,51,76,21
36,146,129,442,1907,369
23,15,7,15,14,26
1,1,0,3,0,3
966,695,382,287,690,403
4,5,4,0,0,2
16,199,22,21,107,395
0,1,0,0,0,0
15,567,482,71,804,58
0,0,0,0,0,0
653,183,1356,718,1442,229
101,1534,1051,246,236,146
1,0,0,0,0,1
0,3,4,0,1,0
22,8,22,5,31,8
170,169,223,174,408,316
0,0,0,0,0,0
5,3,8,6,11,11
28,8,10,15,25,20
4,4,1,4,2,1
0,0,0,0,0,0
135,26,83,33,10,266
481,501,411,452,596,434
11,158,36,122,48,96
36,48,73,18,54,17
1,1,1,0,0,0
9,9,0,2,0,5
35,40,34,389,149,202
11,31,7,10,36,43
6,32,23,47,8,50
3,5,1,8,8,6
0,0,0,0,0,0
157,105,92,167,60,86
212,182,262,318,316,142
81,100,176,75,41,153
33,46,45,75,49,39
277,195,186,179,212,233
87,70,100,203,124,49
103,135,128,120,161,162
0,0,0,0,0,0
299,257,232,308,355,333
191,396,108,255,215,274
2,2,2,0,0,0
1,2,3,2,5,1
106,31,38,47,85,24
0,0,0,0,1,0
538,1181,861,656,804,591
39,6,22,174,80,506
146,480,283,152,430,562
36,78,207,22,30,49
5,8,6,4,1,5
0,0,0,0,0,0
1119,990,988,1173,1031,1247
581,272,402,576,731,455
83,54,170,244,170,303
7,8,11,13,8,11
8,6,7,4,7,6
1596,1584,375,2259,559,2053
51,71,66,23,10,27
62,44,11,8,68,47
2,1,1,1,2,1
2,3,2,1,0,2
408,4627,4205,380,679,259
0,0,0,0,0,1
7,1,5,0,0,0
0,0,0,0,0,0
123,198,5029,2117,7061,717
355,379,112,12,10,8
15,16,7,33,6,35
24,42,63,83,85,43
179,143,197,216,234,165
19,25,22,1,70,16
23,25,22,16,24,10
1,0,0,1,1,0
166,573,118,373,344,199
0,0,0,0,0,0
216,213,198,218,278,211
794,719,369,767,1057,696
380,438,349,422,518,249
221,125,106,266,199,154
2,2,2,0,7,0
35,38,7,27,30,21
0,0,0,0,0,0
230,559,438,10,37,17
72,100,1166,27,38,49
0,0,0,0,1,0
212,139,290,301,131,107
454,288,154,158,587,234
0,0,1,0,0,0
15,11,7,89,71,182
311,319,287,1895,1868,2385
2,2,7,1,2,5
94,54,202,14,2,2
454,195,802,140,877,529
0,0,0,0,0,0
6,17,50,48,5,39
0,0,0,0,0,0
1098,1037,346,683,1164,560
1,436,14,655,19,242
125,174,99,111,124,110
8,2,4,6,8,5
0,0,0,0,1,1
714,312,58,93,272,38
3,2,2,1,0,4
6161,5126,5206,106,42,73
96,47,29,101,348,582
6,8,13,2,12,5
46,56,96,12,10,86
193,282,215,4249,1535,3870
7,70,12,5,22,5
80,37,42,53,30,41
305,216,188,68,92,161
362,465,431,193,822,1061
1919,1582,2262,190,259,106
12,15,6,23,6,19
25,8,1,8,8,9
533,139,44,47,127,677
937,2306,5111,495,52,1035
263,360,80,522,343,555
238,74,82,144,224,104
246,242,285,329,281,181
46,549,294,393,216,150
49,170,86,74,97,144
1,10,3,1,4,4
14,18,47,112,41,74
0,0,0,0,0,0
6,4,7,0,0,0
9,4,3,6,4,1
101,62,149,78,97,129
36,28,29,44,50,14
23,45,6,9,47,24
0,0,0,1,4,2
1431,803,359,261,2279,2316
236,446,502,498,181,501
11,13,3,14,36,20
119,143,34,1885,2347,1791
45,37,41,51,73,65
46,141,147,312,161,223
0,1,2,0,2,0
9,7,21,69,112,21
2,47,23,7,0,0
54,57,70,48,114,74
22,44,52,56,49,43
521,272,916,727,756,768
5,2,1,12,5,4
31,28,39,27,30,48
0,1,0,0,0,0
345,346,393,84,581,451
31,71,80,128,85,61
490,724,833,2014,3968,2118
0,0,0,0,0,0
14,18,6,21,11,7
4,2,1,1,12,0
42,5,78,23,8,146
2,0,0,3,2,3
109,115,86,89,127,107
35,21,17,20,24,20
317,264,203,380,322,280
22,20,22,19,25,21
2098,2475,2264,89,146,100
0,0,0,0,0,0
23,20,33,22,42,29
1,0,0,0,1,0
130,213,202,21,16,32
154,196,227,160,167,149
155,464,153,282,500,235
12,17,14,5,8,7
0,0,0,0,0,0
58,140,42,35,331,41
71,649,86,269,130,54
10,3,8,59,24,21
0,0,0,0,0,0
193,210,191,212,238,211
53,28,41,38,50,31
225,1452,151,24,14,307
0,0,0,0,0,0
1530,2343,966,2286,3371,2208
0,0,0,2,0,0
77,370,94,126,113,182
97,102,90,154,102,93
24,111,58,110,25,423
160,204,131,111,143,98
179,9,8,130,30,27
0,1,0,0,0,3
82,70,38,102,106,75
1790,2218,1812,216,235,150
1,3,10,4,6,28
0,62,1,4,106,0
519,282,234,17,596,470
431,347,598,431,214,111
0,0,0,0,0,0
2,5,2,1,0,2
0,0,0,0,0,0
95,85,133,121,120,76
32,102,85,34,55,52
283,116,223,339,492,72
36,86,33,67,212,70
0,13,9,5,11,8
263,465,374,29,35,98
56,1,5,4,0,0
14,8,19,2,2,5
1,5,2,0,7,7
0,1,0,1,0,0
784,63,276,1125,728,1281
18,13,21,2,1,0
147,162,188,173,314,163
17,28,14,3,7,2
177,106,132,193,238,150
4,3,0,4,0,4
479,451,424,352,600,434
22,33,25,2,1,0
0,0,0,0,0,0
73,41,87,105,428,48
1400,1124,1010,1279,1296,1021
366,109,58,81,128,368
231,144,72,270,107,121
0,42,11,23,30,26
244,156,265,69,190,152
72,94,84,92,97,110
1,0,1,0,0,2
2466,1438,1352,112,77,122
2,20,6,0,0,1
0,0,0,0,0,0
378,316,301,343,484,345
28,59,23,21,35,30
0,0,0,3,0,0
0,5,4,0,4,4
0,41,7,47,1,71
2282,977,1188,2414,1940,2095
12,3,3,4,8,11
1,1,2,0,0,3
241,118,440,152,329,71
125,110,75,92,113,86
14,124,53,61,53,20
2,4,4,0,0,2
1167,1944,1815,1633,5431,1340
0,0,0,1,0,0
14,32,21,18,22,18
11,4,1,6,0,1
733,118,599,1207,377,182
420,444,299,450,556,446
1,1,0,1,0,1
8,1,1,1,2,1
38,37,30,860,938,670
104,128,124,174,216,132
12,15,18,3848,5752,2492
722,2417,1090,427,4103,1715
0,0,0,0,0,0
2,4,1,0,6,2
34,3,42,2,34,4
0,0,1,0,0,0
32,79,20,26,20,15
61,56,58,308,254,372
463,349,327,332,344,231
0,1,2,0,0,1
0,0,0,0,0,0
9,6,7,39,65,58
4,2,3,1,4,1
237,96,40,119,6,585
113,59,124,67,157,75
114,250,81,20,97,113
43,47,7,12,26,49
81,34,43,57,34,53
55,46,195,98,35,48
0,0,0,0,0,0
721,2063,916,689,1307,599
475,515,238,682,724,448
3,11,3,8,1,12
3,0,1,3,1,2
315,301,171,263,277,244
2,7,2,47,41,15
62,50,52,71,76,67
0,0,0,2,1,2
0,0,3,2,6,0
18,13,6,844,624,432
0,0,0,0,0,0
159,79,78,91,167,71
342,59,3773,2924,1799,1098
0,0,0,0,0,0
3,9,5,16,11,3
28,45,39,32,36,38
0,0,0,0,0,0
83,84,32,21,43,50
21,32,4,33,16,41
1148,1537,1599,174,462,345
124,74,98,52,89,66
192,261,198,131,502,163
15,39,40,21,6,35
12,21,5,16,8,12
27,29,27,23,38,13
483,54,116,102,56,25
626,957,95,405,325,206
18,6,13,7,4,0
142,159,68,73,148,119
0,0,0,0,0,0
469,2755,217,0,0,670
2408,4369,718,192,289,272
0,3,14,1,0,13
34,13,37,16,30,19
69,73,63,91,83,69
3055,3147,2880,300,359,320
6,53,18,81,166,8
7,12,13,0,0,1
6,9,10,1,4,6
133,117,147,272,157,136
784,574,503,131,97,154
6,3,3,77,139,8
935,1116,671,206,228,252
4,0,0,13,11,6
37,51,31,69,41,74
7,14,5,1,2,3
47,73,49,35,74,107
34,147,123,38,226,338
0,1,0,0,2,1
0,0,0,0,0,0
0,3,2,2,1,1
0,0,0,0,0,0
5,4,2,8,6,0
1196,722,819,719,2125,1378
921,131,2888,17,188,110
0,0,0,0,0,0
26,20,8,20,44,13
39,104,156,87,97,46
5,8,8,59,76,98
0,0,0,0,0,0
0,0,0,0,1,0
3,9,5,5,1,6
1,1,4,53,16,13
51,261,254,142,90,322
55,76,17,7,5,8
13,34,87,12,66,20
21,12,20,12,25,26
276,268,442,61,95,76
2,2,1,3,2,7
48,28,57,31,20,21
171,299,57,1682,1135,3834
38,19,16,62,6,44
0,0,4,1,6,0
141,5,0,53,20,0
151,79,38,71,175,24
3,38,100,20,12,1
145,265,213,246,288,307
0,0,0,0,0,0
8,13,4,6,7,11
207,195,181,201,271,265
62,111,33,45,94,42
344,440,947,565,1978,417
43,27,34,22,50,39
24,39,19,23,17,16
0,0,0,2,0,1
67,110,52,17,78,43
104,80,56,52,59,35
0,1,4,1,0,0
225,260,143,331,200,470
603,797,578,787,869,662
172,247,14,84,361,12
623,357,323,812,1268,629
0,0,0,0,0,0
18,22,13,33,41,38
0,0,0,0,0,0
1,8,8,1,1,1
31,72,50,30,59,58
913,644,244,17,66,53
1624,1495,1476,8,210,0
222,136,158,31,20,43
50,50,18,79,46,50
796,811,649,576,772,1030
35,276,145,158,760,1280
70,70,117,128,223,78
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
802,352,786,446,581,408
169,284,219,151,100,136
3,4,11,4,10,7
9,12,9,0,0,5
797,672,698,1005,779,791
396,847,645,388,1526,979
563,298,159,80,258,574
5,139,2,9,268,24
3299,629,2058,551,1850,987
510,553,488,424,636,420
0,1,0,0,0,0
17,35,78,150,5,67
143,73,96,63,8,155
130,61,142,2,10,8
417,319,214,327,323,96
17,10,9,6,14,11
0,0,0,0,0,0
1,0,0,1,0,1
0,0,0,0,0,0
48,65,32,1838,7703,12592
1,0,0,0,0,0
758,280,111,526,570,104
3,3,4,1,5,1
110,403,101,7,119,47
1,3,3,0,0,2
125,146,173,93,175,42
35,7,10,2,7,25
3,2,5,5,5,1
